id_file;pedido;id_agencia;agencia;id_client_file;id_estado;estado;proceso;proceso_habilitado;motivo;id_cliente_sugerido;nombre_cliente_sugerido;fuente_sugerencia;nota_nd
15501;2761593;5;RENAULT;12426;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15509;2761624;5;RENAULT;12435;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15508;2761841;5;RENAULT;12433;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15507;2761885;5;RENAULT;12432;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15504;2761895;5;RENAULT;12429;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16222;2875160;5;RENAULT;5696;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16215;2875164;5;RENAULT;5098;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16219;2875596;5;RENAULT;6753;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16389;2879837;5;RENAULT;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16389;2879837;5;RENAULT;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
17397;2892237;5;RENAULT;14213;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17455;2893132;5;RENAULT;14241;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17388;2894321;5;RENAULT;14211;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17389;2894321;5;RENAULT;14211;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17390;2894321;5;RENAULT;14211;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17398;2894321;5;RENAULT;14211;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17431;2894321;5;RENAULT;14211;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17433;2894321;5;RENAULT;14211;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17438;2894321;5;RENAULT;14211;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17391;2894689;5;RENAULT;14212;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17392;2894689;5;RENAULT;14212;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17393;2894689;5;RENAULT;14212;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17394;2894689;5;RENAULT;14212;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17395;2894689;5;RENAULT;14212;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17396;2894689;5;RENAULT;14212;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
15438;10702;7;KIA ALTARIA;12366;1;Integración;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3552;13530;7;KIA ALTARIA;2983;1;Integración;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3297;13894;7;KIA ALTARIA;2767;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3296;13917;7;KIA ALTARIA;2767;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3924;14245;7;KIA ALTARIA;3313;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5317;14854;7;KIA ALTARIA;4472;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
8443;16028;7;KIA ALTARIA;6962;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
14853;18959;7;KIA ALTARIA;11903;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15436;19434;7;KIA ALTARIA;12366;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15477;19437;7;KIA ALTARIA;12404;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15649;19475;7;KIA ALTARIA;12366;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
17444;19570;7;KIA ALTARIA;14230;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);14116;CRYSTOPHER JERYCO ENRIQUEZ CASTELAN;CTR_nd_igual_pedido;nd en CTR=19570
17439;19656;7;KIA ALTARIA;14224;5;Cancelado;AUTOS SEMINUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17440;19656;7;KIA ALTARIA;14224;5;Cancelado;AUTOS SEMINUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17456;19656;7;KIA ALTARIA;14224;5;Cancelado;AUTOS SEMINUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17473;19656;7;KIA ALTARIA;14224;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17417;19754;7;KIA ALTARIA;14219;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17418;19754;7;KIA ALTARIA;14219;5;Cancelado;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17419;19754;7;KIA ALTARIA;14219;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17441;19759;7;KIA ALTARIA;14225;5;Cancelado;AUTOS SEMINUEVOS;1;Client inexistente (File.IdClient huérfano);14113;JOSE DE JESUS MENDEZ GONZALEZ;otro_File_mismo_pedido;
17443;19769;7;KIA ALTARIA;14227;1;Integración;AUTOS SEMINUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17445;19771;7;KIA ALTARIA;14231;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17446;19773;7;KIA ALTARIA;14232;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17447;19782;7;KIA ALTARIA;14233;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17449;19787;7;KIA ALTARIA;14235;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17451;19797;7;KIA ALTARIA;14237;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);14124;GEORGINA NAVARRO CASTRO;CTR_nd_igual_pedido;nd en CTR=19797
17448;19802;7;KIA ALTARIA;14234;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17453;19818;7;KIA ALTARIA;14239;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17452;19823;7;KIA ALTARIA;14238;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
17454;19825;7;KIA ALTARIA;14240;1;Integración;AUTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
6571;4331;7;KIA ALTARIA;5139;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3319;5287;7;KIA ALTARIA;2782;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6299;5515;7;KIA ALTARIA;5217;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3929;14737;8;KIA CORREGIDORA;3318;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6798;16274;8;KIA CORREGIDORA;5633;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15840;20862;8;KIA CORREGIDORA;4265;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15811;20863;8;KIA CORREGIDORA;4265;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15935;20987;8;KIA CORREGIDORA;12801;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15927;21041;8;KIA CORREGIDORA;2659;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
17000;21097;8;KIA CORREGIDORA;7969;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1044;1519;10;POWER HOUSE;835;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1425;1569;10;POWER HOUSE;1092;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
289;1572;10;POWER HOUSE;217;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
474;1582;10;POWER HOUSE;373;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
785;1584;10;POWER HOUSE;631;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1039;1642;10;POWER HOUSE;847;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1293;1668;10;POWER HOUSE;977;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1251;1670;10;POWER HOUSE;1030;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1256;1671;10;POWER HOUSE;975;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1807;1697;10;POWER HOUSE;1469;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
1605;1722;10;POWER HOUSE;1310;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3585;2401;10;POWER HOUSE;3021;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3589;2410;10;POWER HOUSE;3025;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5289;2529;10;POWER HOUSE;4454;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3232;952;10;POWER HOUSE;2717;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
9781;1634;13;COLIMA;8037;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12030;1985;13;COLIMA;4265;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12029;2133;13;COLIMA;4265;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12014;2215;13;COLIMA;9733;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15431;2829;13;COLIMA;12358;4;Liberado;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15431;2829;13;COLIMA;12358;4;Liberado;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15115;2830;13;COLIMA;12103;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16218;2851;13;COLIMA;12437;4;Liberado;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15476;2932;13;COLIMA;12403;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15484;2964;13;COLIMA;12411;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15483;2969;13;COLIMA;12410;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
15453;2996;13;COLIMA;12381;4;Liberado;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16655;3060;13;COLIMA;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
16655;3060;13;COLIMA;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
17121;3126;13;COLIMA;668;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
17121;3126;13;COLIMA;668;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3966;465;13;COLIMA;2835;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10221;PV026442;18;BMW;8370;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11778;PV210524;18;BMW;9322;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
14185;PV220665;18;BMW;11287;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10438;PV230380;18;BMW;8541;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5091;PV230456;18;BMW;4035;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5661;PV230611;18;BMW;4035;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3681;PV230633;18;BMW;3101;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3691;PV230644;18;BMW;3094;1;Integración;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3694;PV230667;18;BMW;3113;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3661;PV230669;18;BMW;3085;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3695;PV230671;18;BMW;1065;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3705;PV230674;18;BMW;3122;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3596;PV230687;18;BMW;3030;4;Liberado;AUTOS SEMINUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3606;PV230701;18;BMW;3036;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3646;PV230718;18;BMW;3071;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3696;PV230719;18;BMW;2985;4;Liberado;MOTOS NUEVOS;1;Client inexistente (File.IdClient huérfano);;;sin_sugerencia;
7804;PV230760;18;BMW;5564;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3983;PV230770;18;BMW;3364;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
3976;PV230779;18;BMW;3359;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5130;PV231030;18;BMW;4333;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5147;PV231043;18;BMW;4251;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4990;PV231127;18;BMW;4124;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4990;PV231127;18;BMW;4124;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4909;PV231129;18;BMW;4169;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4874;PV231134;18;BMW;4146;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4881;PV231135;18;BMW;4149;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4887;PV231140;18;BMW;4151;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4892;PV231143;18;BMW;4158;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4901;PV231144;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4901;PV231144;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4907;PV231148;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4907;PV231148;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4928;PV231150;18;BMW;2063;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4930;PV231151;18;BMW;4181;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4988;PV231167;18;BMW;2807;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5039;PV231171;18;BMW;4252;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
4982;PV231173;18;BMW;4219;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5262;PV231176;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5262;PV231176;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5037;PV231191;18;BMW;4265;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5121;PV231193;18;BMW;4329;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5601;PV231197;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5601;PV231197;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5245;PV231222;18;BMW;4384;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5640;PV231227;18;BMW;4722;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5231;PV231229;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5231;PV231229;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5296;PV231234;18;BMW;4452;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5273;PV231238;18;BMW;4441;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5274;PV231239;18;BMW;4442;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5602;PV231243;18;BMW;4464;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5606;PV231249;18;BMW;4498;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5648;PV231262;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5648;PV231262;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5621;PV231270;18;BMW;4703;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5448;PV231276;18;BMW;4574;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5706;PV231283;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5706;PV231283;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5482;PV231284;18;BMW;4600;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5493;PV231288;18;BMW;4610;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5521;PV231307;18;BMW;4629;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5528;PV231320;18;BMW;4635;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5636;PV231325;18;BMW;4718;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5624;PV240001;18;BMW;4706;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5605;PV240002;18;BMW;4694;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5627;PV240016;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5627;PV240016;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5653;PV240024;18;BMW;4728;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5699;PV240032;18;BMW;2298;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5730;PV240048;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5730;PV240048;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5769;PV240053;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5769;PV240053;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5783;PV240058;18;BMW;4822;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5861;PV240059;18;BMW;4885;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5792;PV240060;18;BMW;4827;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5808;PV240069;18;BMW;4464;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5977;PV240070;18;BMW;4845;2;Liquidación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5810;PV240071;18;BMW;4840;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5916;PV240090;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5916;PV240090;18;BMW;3020;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5915;PV240091;18;BMW;4920;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5917;PV240092;18;BMW;4921;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
5984;PV240111;18;BMW;4967;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6744;PV240118;18;BMW;5514;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6020;PV240120;18;BMW;4989;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6042;PV240122;18;BMW;5006;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
7021;PV240123;18;BMW;4668;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6104;PV240129;18;BMW;5061;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6075;PV240132;18;BMW;5033;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6091;PV240140;18;BMW;5046;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6080;PV240143;18;BMW;5037;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6136;PV240158;18;BMW;5088;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6143;PV240160;18;BMW;4901;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
6195;PV240166;18;BMW;5132;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
